CLAVE_CLIENTE,UNIDAD_NEGOCIO,EMISORA_FONDO,CATEGORIA_OP,DESC_CE_FINANCIERO,SALDO_CONTRATO,SALDO_CLIENTE,DESC_TIPO_PERS,STATUS_BE
93750115,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX SATELITE,200000,200000,PERSONA FISICA,ENROLADO
96010533,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX XOLA,107363.48,107674.81,PERSONA FISICA,ENROLADO
90566605,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX ALTAVISTA,40919.27,40919.27,PERSONA FISICA,ENROLADO
94315181,BANCO,CUENTA_EJE,CUENTA_EJE,QROO CANCUN PLAZA HOLLYWOOD,699373.25,699439.87,PERSONA FISICA,#N/A
93681922,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX XOLA,26588.45,716659.48,PERSONA FISICA,#N/A
95715496,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX CORPORATIVO,0,9959766.98,PERSONA FISICA,#N/A
92046572,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,11859542.08,11859542.08,PERSONA MORAL,#N/A
93608420,BANCO,CUENTA_EJE,CUENTA_EJE,SIN MAZATLAN AV DEL MAR,503138.29,974304.92,PERSONA FISICA,ENROLADO
95795407,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN PLAZA PATRIA,193291.95,193291.95,PERSONA FISICA,ENROLADO
96144621,BANCO,CUENTA_EJE,CUENTA_EJE,GTO SMA PLAZA LUCIERNAGA,77126.9,972103.05,PERSONA FISICA,#N/A
93856011,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,511478.2,511478.2,PERSONA FISICA,#N/A
95788287,BANCO,CUENTA_EJE,CUENTA_EJE,QRO QUERETARO BERNARDO QUINTANA,137796,5221397.26,PERSONA FISICA,#N/A
95755740,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX SATELITE,0,607053.65,PERSONA FISICA,#N/A
94544574,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX TERRAZA PEDREGAL,65545.77,65545.77,PERSONA FISICA,ENROLADO
90877481,BANCO,CUENTA_EJE,CUENTA_EJE,HGO PACHUCA CAMINO REAL,806454.69,806454.69,PERSONA MORAL,#N/A
93542223,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,358065.68,1367144.46,PERSONA FISICA,#N/A
95669248,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,624.54,186753.56,PERSONA MORAL,#N/A
90370297,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,70616.83,70616.83,PERSONA FISICA,ENROLADO
92187780,BANCO,CUENTA_EJE,CUENTA_EJE,TAMPS NUEVO LAREDO AV COLON,679637.39,679637.39,PERSONA FISICA,#N/A
92527316,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX METEPEC PLAZA IZAR,0,0,PERSONA FISICA,#N/A
90638388,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX TERRAZA PEDREGAL,817849.01,817849.01,PERSONA FISICA,ENROLADO
90900697,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX VALLE DORADO,710795.5,1432088,PERSONA FISICA,#N/A
93141059,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,56157.95,56157.95,PERSONA FISICA,#N/A
92574052,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX ALTAVISTA,53781.51,53781.51,PERSONA FISICA,#N/A
95521878,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,1808587.11,0,PERSONA FISICA,ENROLADO
94071438,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,464084.11,464084.11,PERSONA FISICA,#N/A
93373579,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,85071.99,85071.99,PERSONA FISICA,#N/A
94908209,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,18982.99,2822583.44,PERSONA FISICA,#N/A
93586089,BANCO,CUENTA_EJE,CUENTA_EJE,JAL CHAPALA AJIJIC,480279.89,480328.04,PERSONA FISICA,ENROLADO
93586089,BANCO,CUENTA_EJE,CUENTA_EJE,JAL CHAPALA AJIJIC,48.15,480328.04,PERSONA FISICA,ENROLADO
92842509,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,1238629.34,1238629.34,PERSONA FISICA,#N/A
92163211,BANCO,CUENTA_EJE,CUENTA_EJE,COAH TORREON B INDEPENDENCIA,69749.68,69749.68,PERSONA FISICA,ENROLADO
94432648,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX JULIO VERNE POLANCO,2771789.03,2864467.33,PERSONA FISICA,#N/A
91439299,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,4066.41,4066.41,PERSONA FISICA,#N/A
95853206,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX TERRAZA PEDREGAL,34558.26,498473.17,PERSONA FISICA,ENROLADO
93779882,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,0,2445498.71,PERSONA FISICA,#N/A
95482071,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,3766.08,99284.61,PERSONA FISICA,#N/A
91921627,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,452440.96,452440.96,PERSONA FISICA,#N/A
91921627,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,0,452440.96,PERSONA FISICA,#N/A
93322428,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,365222.21,365222.21,PERSONA FISICA,ENROLADO
92009265,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX TECAMACHALCO,243651.85,243651.85,PERSONA FISICA,ENROLADO
93744795,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX SATELITE,0,0,PERSONA FISICA,#N/A
90752478,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX SATELITE,368276.84,698584.86,PERSONA FISICA,#N/A
95939161,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN PLAZA PATRIA,0,86751,PERSONA FISICA,#N/A
92310671,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,110226.84,110226.84,PERSONA FISICA,#N/A
94962560,BANCO,CUENTA_EJE,CUENTA_EJE,SIN MAZATLAN AV DEL MAR,242570.41,1233398.69,PERSONA FISICA,#N/A
95319984,BANCO,CUENTA_EJE,CUENTA_EJE,NL SAN PEDRO VALLE,13710.89,139892.63,PERSONA FISICA,#N/A
90117326,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX SATELITE,49468.92,2037135.18,PERSONA FISICA,#N/A
92220078,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX XOLA,20222.09,20222.09,PERSONA FISICA,#N/A
93818193,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,19350.79,19350.79,PERSONA FISICA,ENROLADO
92697820,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,8469387.64,8469387.64,PERSONA FISICA,#N/A
96054424,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX GT LOMAS VERDES,3100800.63,3100800.63,PERSONA FISICA,#N/A
94919586,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX LINDAVISTA,96825.15,136090.78,PERSONA FISICA,ENROLADO
94919586,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX TECAMACHALCO,39265.63,136090.78,PERSONA FISICA,ENROLADO
91250720,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,26117.21,26117.21,PERSONA FISICA,#N/A
94336567,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,382785.43,382785.43,PERSONA FISICA,#N/A
93320497,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,2143785.78,2143785.78,PERSONA FISICA,#N/A
93189827,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,358483.84,358483.84,PERSONA FISICA,#N/A
91227330,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,15061.65,15061.65,PERSONA FISICA,#N/A
95624326,BANCO,CUENTA_EJE,CUENTA_EJE,QRO QUERETARO BERNARDO QUINTANA,0,0,PERSONA MORAL,#N/A
93147957,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN PLAZA PATRIA,0,588104.45,PERSONA FISICA,#N/A
93127165,BANCO,ACTI500,FONDO,JAL MARINA VALLARTA,288924.29,293780.01,PERSONA FISICA,ENROLADO
90602889,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,600108.16,600108.16,PERSONA FISICA,#N/A
92945898,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,35655.07,35655.07,PERSONA FISICA,#N/A
95245916,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,577606.09,577606.09,PERSONA FISICA,#N/A
93939825,BANCO,ALTERNA,FONDO,PERSONAL ACTINVER,1482122.88,1482122.88,PERSONA FISICA,#N/A
94001161,BANCO,IMPULSA,FONDO,EDO MEX TECAMACHALCO,89260.95,89260.95,PERSONA FISICA,#N/A
95261921,BANCO,ALTERNA,FONDO,PERSONAL ACTINVER,788122.11,788122.11,PERSONA FISICA,#N/A
92887777,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,346287.33,346287.33,PERSONA FISICA,#N/A
95250056,BANCO,ACTIREN,FONDO,CD MX LINDAVISTA,848250.64,3624571.2,PERSONA FISICA,#N/A
93932432,BANCO,ACTIMED,FONDO,CD MX XOLA,6092386.78,6092386.78,PERSONA FISICA,#N/A
92024157,BANCO,ACTIREN,FONDO,PUE CHOLULA CITY ANGELOPOLIS,100563.7,100563.7,PERSONA FISICA,#N/A
91316687,BANCO,ACTICOB,FONDO,CD MX MONTES URALES,60234.43,60234.43,PERSONA FISICA,#N/A
92392877,BANCO,ALTERNA,FONDO,JAL ZAPOPAN ANDARES BANCO,541172.3,541172.3,PERSONA FISICA,#N/A
92759612,BANCO,ALTERNA,FONDO,EDO MEX SATELITE,2135644.91,2135644.91,PERSONA FISICA,#N/A
93619286,BANCO,ACTIREN,FONDO,CD MX TERRAZA PEDREGAL,123839.36,316425.33,PERSONA FISICA,ENROLADO
93833648,BANCO,MAYA,FONDO,CD MX SANTA FE GLEZ CAMARENA,1666622.13,1666622.13,PERSONA FISICA,#N/A
96006390,BANCO,ALTERNA,FONDO,JAL ZAPOPAN MARIANO OTERO,400615.14,400615.14,PERSONA FISICA,#N/A
93881654,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,90147.66,90147.66,PERSONA FISICA,#N/A
94877784,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,10363.32,10363.32,PERSONA FISICA,ENROLADO
93340529,BANCO,SURCETE,FONDO,CD MX XOLA,1426557.14,1426557.14,PERSONA FISICA,#N/A
93922599,BANCO,ACTIREN,FONDO,BC TIJUANA PASEO,697343.7,697343.7,PERSONA FISICA,#N/A
92997741,BANCO,ACTIMED,FONDO,QRO QUERETARO BERNARDO QUINTANA,1487587.11,1487587.11,PERSONA FISICA,#N/A
93965341,BANCO,ACTIMED,FONDO,QRO QUERETARO BERNARDO QUINTANA,766729.1,766729.1,PERSONA FISICA,#N/A
92805050,BANCO,IMPULSA,FONDO,CD MX ALTAVISTA,446125.78,446125.78,PERSONA FISICA,ENROLADO
93997302,BANCO,ACTIMED,FONDO,EDO MEX METEPEC PLAZA IZAR,574861.26,574861.26,PERSONA FISICA,ENROLADO
91592915,BANCO,ACTIMED,FONDO,JAL ZAPOPAN PLAZA PATRIA,2753224.93,2753224.93,PERSONA FISICA,#N/A
91155929,BANCO,ACTIREN,FONDO,CD MX MONTES URALES,730582.74,730582.74,PERSONA FISICA,ENROLADO
95305801,BANCO,ACTIMED,FONDO,CD MX XOLA,162705.71,162705.71,PERSONA FISICA,ENROLADO
93627511,BANCO,ACTIMED,FONDO,JAL CHAPALA AJIJIC,7000,620836.5,PERSONA FISICA,#N/A
93483089,BANCO,ACTIMED,FONDO,CD MX JULIO VERNE POLANCO,244911.27,244911.27,PERSONA MORAL,#N/A
93625457,BANCO,IMPULSA,FONDO,JAL ZAPOPAN PLAZA PATRIA,3010300.36,3019068.67,PERSONA FISICA,#N/A
95882437,BANCO,ALTERNA,FONDO,PERSONAL ACTINVER,497152.84,636845.65,PERSONA FISICA,#N/A
93689230,BANCO,ACTICOB,FONDO,JAL ZAPOPAN MARIANO OTERO,2162627.23,2162627.23,PERSONA FISICA,#N/A
95605218,BANCO,IMPULSA,FONDO,PERSONAL ACTINVER,763,290.42,PERSONA FISICA,#N/A
95966453,BANCO,ACTIMED,FONDO,CD MX TERRAZA PEDREGAL,171734.16,171734.16,PERSONA FISICA,#N/A
93551109,BANCO,ACTIREN,FONDO,MICH MOR AV LAZARO CARDENAS,546997.03,546997.03,PERSONA FISICA,#N/A
95518536,BANCO,ACTIMED,FONDO,CD MX ALTAVISTA,131030.38,131030.38,PERSONA FISICA,ENROLADO
96059027,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,506781.51,506781.51,PERSONA FISICA,#N/A
93961886,BANCO,SALUD,FONDO,JAL GDL ARCOS VALLARTA,202423.1,267864.49,PERSONA FISICA,ENROLADO
90953365,BANCO,ACTVIDA,FONDO,CD MX ALTAVISTA,1341402.05,1341402.05,PERSONA FISICA,#N/A
92043918,BANCO,ACTIMED,FONDO,GTO SMA PLAZA LUCIERNAGA,458980.97,458980.97,PERSONA FISICA,#N/A
92456581,BANCO,ACTIMED,FONDO,CD MX LINDAVISTA,130178.48,130178.48,PERSONA FISICA,#N/A
93020584,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,7161.98,7161.98,PERSONA FISICA,#N/A
94887353,BANCO,ACTVIDA,FONDO,CD MX JULIO VERNE POLANCO,1207801.59,1709504.61,PERSONA FISICA,#N/A
93894830,BANCO,EVEREST,FONDO,JAL GDL FORUM TLAQUEPAQUE,170788.18,170788.18,PERSONA FISICA,#N/A
93289940,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,394050.09,394050.09,PERSONA FISICA,#N/A
93589232,BANCO,ACTIMED,FONDO,JAL ZAPOPAN PLAZA PATRIA,366516.88,366516.88,PERSONA FISICA,ENROLADO
92753458,BANCO,ALTERNA,FONDO,CD MX SANTA FE GLEZ CAMARENA,878603.31,878603.31,PERSONA FISICA,#N/A
92479880,BANCO,ALTERNA,FONDO,JAL GDL FORUM TLAQUEPAQUE,414410.58,414410.58,PERSONA FISICA,#N/A
94534609,BANCO,OPTIMO,FONDO,AGS AGUASCALIENTES NTE 509,141297.46,141297.46,PERSONA FISICA,ENROLADO
95641957,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,149358.4,149358.4,PERSONA FISICA,#N/A
94480290,BANCO,ACTICOB,FONDO,JAL GDL ARCOS VALLARTA,71549.59,71549.59,PERSONA FISICA,#N/A
95248464,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,112076.89,112076.89,PERSONA FISICA,#N/A
92024892,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,328178.69,328178.69,PERSONA FISICA,#N/A
93047157,BANCO,ACTIREN,FONDO,CD MX MONTES URALES (CORPORATIVO),14720.41,14720.41,PERSONA FISICA,#N/A
92530047,BANCO,ACTIMED,FONDO,JAL GDL FORUM TLAQUEPAQUE,823108.43,823108.43,PERSONA FISICA,#N/A
95922555,BANCO,ACTI500,FONDO,CD MX MONTES URALES,13901.51,13901.51,PERSONA FISICA,ENROLADO
91853168,BANCO,IMPULSA,FONDO,CD MX PATIO UNIVERSIDAD,69182.06,69182.06,PERSONA FISICA,#N/A
93620607,BANCO,ACTICRE,FONDO,YUC MERIDA PLAZA LUXUS ALTABRISA,523967.75,523967.75,PERSONA FISICA,#N/A
91882175,BANCO,ACTIMED,FONDO,EDO MEX TECAMACHALCO,121880.83,121880.83,PERSONA FISICA,ENROLADO
90408493,BANCO,ACTVIDA,FONDO,CD MX MONTES URALES,12582.7,12582.7,PERSONA FISICA,#N/A
93957090,BANCO,ACTICOB,FONDO,CD MX JULIO VERNE POLANCO,803932.7,803932.7,PERSONA FISICA,#N/A
95218426,BANCO,ACTI500,FONDO,QRO JURICA,9597363.44,465385.38,PERSONA FISICA,#N/A
90529488,BANCO,ACTIMED,FONDO,CD MX SANTA FE GLEZ CAMARENA,678546.75,678546.75,PERSONA FISICA,#N/A
93370872,BANCO,PROTEGE,FONDO,CD MX MONTES URALES,244083.7,244083.7,PERSONA FISICA,#N/A
92624584,BANCO,ACTIREN,FONDO,CD MX JULIO VERNE POLANCO,796427.71,796427.71,PERSONA FISICA,ENROLADO
92279645,BANCO,ACTIREN,FONDO,CD MX ALTAVISTA,98006.26,98007.3,PERSONA MORAL,#N/A
92663293,BANCO,ALTERNA,FONDO,CD MX TERRAZA PEDREGAL,481303.17,481303.17,PERSONA FISICA,ENROLADO
95244463,BANCO,ACTIGOB,FONDO,PERSONAL ACTINVER,2007.83,2007.83,PERSONA FISICA,#N/A
91074815,BANCO,IMPULSA,FONDO,CD MX MONTES URALES,224341.66,224341.66,PERSONA FISICA,#N/A
95533055,BANCO,ACTIREN,FONDO,QRO QUERETARO BERNARDO QUINTANA,559498.62,2682030.71,PERSONA FISICA,#N/A
93078749,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,10187.44,10187.44,PERSONA FISICA,ENROLADO
93396323,BANCO,ACTI500,FONDO,PUE CHOLULA CITY ANGELOPOLIS,193945.24,193945.24,PERSONA FISICA,ENROLADO
95532081,BANCO,ALTERNA,FONDO,PERSONAL ACTINVER,11871.52,11871.52,PERSONA FISICA,#N/A
92392075,BANCO,ACTVIDA,FONDO,MOR CUERNAVACA DOMINGO DIEZ,335685.06,335685.06,PERSONA FISICA,ENROLADO
95655627,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,4797.2,5797.25,PERSONA FISICA,#N/A
90871641,BANCO,ACTIREN,FONDO,CD MX SANTA FE GLEZ CAMARENA,301339.27,301339.27,PERSONA FISICA,#N/A
94154663,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,544020.05,544020.05,PERSONA FISICA,ENROLADO
90823857,BANCO,ACTIGOB,FONDO,CD MX PATIO UNIVERSIDAD,27153.48,27153.48,PERSONA FISICA,ENROLADO
95100889,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,83313.3,83313.3,PERSONA FISICA,ENROLADO
94450962,BANCO,IMPULSA,FONDO,CD MX SANTA FE GLEZ CAMARENA,2518750.46,2518750.46,PERSONA FISICA,#N/A
93551661,BANCO,ACTIMED,FONDO,CD MX JULIO VERNE POLANCO,3858815.74,5076212.38,PERSONA FISICA,#N/A
93512200,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,3030.18,3387.58,PERSONA FISICA,#N/A
94501061,BANCO,ACTIMED,FONDO,JAL GDL ARCOS VALLARTA,365695.44,365695.44,PERSONA FISICA,ENROLADO
93903086,BANCO,ACTICOB,FONDO,JAL MARINA VALLARTA,406857.45,406857.45,PERSONA FISICA,#N/A
90000720,BANCO,ACTIGOB,FONDO,PERSONAL ACTINVER,153621.06,153621.06,PERSONA FISICA,#N/A
93510444,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,161809.97,161809.97,PERSONA FISICA,#N/A
93545358,BANCO,ACTIMED,FONDO,JAL GDL ARCOS VALLARTA,141830.53,1759852.68,PERSONA FISICA,#N/A
95728069,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN MARIANO OTERO,746420.56,746420.56,PERSONA FISICA,#N/A
95279469,BANCO,ACTIMED,FONDO,JAL GDL FORUM TLAQUEPAQUE,130549.85,130549.85,PERSONA FISICA,#N/A
94905643,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,566831.75,566831.75,PERSONA FISICA,#N/A
95238895,BANCO,ALTERNA,FONDO,QROO CANCUN PLAZA HOLLYWOOD,516594.66,516594.66,PERSONA FISICA,#N/A
91881409,BANCO,ACTIREN,FONDO,CD MX JULIO VERNE POLANCO,923720.63,923720.63,PERSONA FISICA,ENROLADO
90412669,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN MARIANO OTERO,611441.47,611441.47,PERSONA FISICA,#N/A
93292142,BANCO,ACTIMED,FONDO,GTO SMA PLAZA LUCIERNAGA,403010.61,403010.61,PERSONA FISICA,ENROLADO
93586931,BANCO,ACTIREN,FONDO,JAL ZAPOPAN MARIANO OTERO,400143.07,400143.07,PERSONA FISICA,#N/A
92761048,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,223363.9,223363.9,PERSONA FISICA,#N/A
95486312,BANCO,ACTIMED,FONDO,PUE CHOLULA CITY ANGELOPOLIS,310197.74,310197.74,PERSONA FISICA,ENROLADO
94368057,BANCO,ALTERNA,FONDO,QRO QUERETARO BERNARDO QUINTANA,326645.41,326645.41,PERSONA FISICA,#N/A
95098455,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,252606.58,252606.58,PERSONA FISICA,#N/A
93575165,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,480856.26,480856.26,PERSONA FISICA,#N/A
91410340,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,12981.83,12981.83,PERSONA FISICA,#N/A
94955572,BANCO,ACTI500,FONDO,JAL ZAPOPAN PLAZA PATRIA,180935.63,180935.63,PERSONA FISICA,#N/A
93836393,BANCO,ACTIMED,FONDO,EDO MEX METEPEC PLAZA IZAR,156334.32,162561.12,PERSONA FISICA,ENROLADO
92172675,BANCO,ACTIPLU,FONDO,JAL GDL PLAZA MEXICO,35000.68,35000.68,PERSONA FISICA,#N/A
94101557,BANCO,ACTIMED,FONDO,CD MX JULIO VERNE POLANCO,1821005.47,1821005.47,PERSONA FISICA,#N/A
93427631,BANCO,ALTERNA,FONDO,JAL ZAPOPAN MARIANO OTERO,270192.22,270192.22,PERSONA FISICA,ENROLADO
93439784,BANCO,ACTIGOB,FONDO,CD MX SANTA FE GLEZ CAMARENA,1016578.02,1016578.02,PERSONA FISICA,#N/A
94488871,BANCO,IMPULSA,FONDO,CD MX TERRAZA PEDREGAL,509532.2,509532.2,PERSONA FISICA,ENROLADO
93652881,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN MARIANO OTERO,381936.88,381936.88,PERSONA FISICA,#N/A
93727592,BANCO,ACTIVAR,FONDO,PUE CHOLULA CITY ANGELOPOLIS,4777806.14,4777806.14,PERSONA FISICA,#N/A
93352243,BANCO,ACTIGOB,FONDO,EDO MEX TOLUCA V CARRANZA,132537.89,132537.89,PERSONA FISICA,#N/A
95088431,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,1070.2,1070.2,PERSONA FISICA,#N/A
92073436,BANCO,ORION,FONDO,QROO CANCUN PLAZA HOLLYWOOD,118980.25,118980.25,PERSONA FISICA,#N/A
91154880,BANCO,ACTIMED,FONDO,CD MX XOLA,78361.56,78361.56,PERSONA FISICA,ENROLADO
95996526,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,316173.89,316173.89,PERSONA FISICA,#N/A
92168418,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,1575523.56,1575523.56,PERSONA FISICA,ENROLADO
95900239,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,883.36,883.36,PERSONA FISICA,#N/A
94495231,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,1342812.36,1342812.36,PERSONA MORAL,#N/A
95604211,BANCO,ALTERNA,FONDO,EDO MEX SATELITE,134744.96,134744.96,PERSONA FISICA,#N/A
96007034,BANCO,ACTIMED,FONDO,SIN LOS MOCHIS PLAZA ROSALES,1140736.75,1140736.75,PERSONA FISICA,ENROLADO
91839936,BANCO,MAYA,FONDO,CD MX SANTA FE GLEZ CAMARENA,972247.95,972247.95,PERSONA FISICA,#N/A
93154383,BANCO,ACTIREN,FONDO,CD MX MONTES URALES,92424.27,92424.27,PERSONA FISICA,ENROLADO
93523959,BANCO,ACTIG+,FONDO,CD MX MONTES URALES,486541.46,2365742.5,PERSONA FISICA,#N/A
90642828,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,181898.4,182657.07,PERSONA FISICA,#N/A
95930277,BANCO,ACTI500,FONDO,JAL ZAPOPAN ANDARES BANCO,1066452.02,1066452.02,PERSONA FISICA,#N/A
91688770,BANCO,ACTIREN,FONDO,JAL GDL ARCOS VALLARTA,948136.95,948136.95,PERSONA FISICA,#N/A
93289296,BANCO,ACTIMED,FONDO,QRO JURICA,267173.34,661638.87,PERSONA FISICA,#N/A
95772729,BANCO,ACTIGOB,FONDO,PERSONAL ACTINVER,16559.22,16565.15,PERSONA FISICA,#N/A
93787059,BANCO,ACTIMED,FONDO,EDO MEX SATELITE,1390946.13,1505385.37,PERSONA FISICA,#N/A
93894590,BANCO,ALTERNA,FONDO,CD MX JULIO VERNE POLANCO,4478356.42,6786814,PERSONA FISICA,#N/A
92001882,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN PLAZA PATRIA,513726.38,513726.38,PERSONA FISICA,#N/A
94254141,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,423282.12,482578.97,PERSONA FISICA,#N/A
92619675,BANCO,ALTERNA,FONDO,BC TIJUANA PASEO,1000360.45,1000360.45,PERSONA FISICA,#N/A
94875911,BANCO,ACTVIDA,FONDO,CD MX ALTAVISTA,710463.13,710463.13,PERSONA FISICA,ENROLADO
92227529,BANCO,ACTIMED,FONDO,CD MX JULIO VERNE POLANCO,2897198.88,2897198.88,PERSONA FISICA,#N/A
96093380,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,37420.82,37420.82,PERSONA FISICA,ENROLADO
95555579,BANCO,ALTERNA,FONDO,EDO MEX SATELITE,120853.75,120853.75,PERSONA FISICA,#N/A
95950838,BANCO,ALTERNA,FONDO,CD MX XOLA,433757.8,433757.8,PERSONA FISICA,#N/A
91469403,BANCO,ROBOTIK,FONDO,JAL ZAPOPAN MARIANO OTERO,12402328.48,12402328.48,PERSONA FISICA,#N/A
92822352,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,14281.3,14281.3,PERSONA FISICA,#N/A
91770370,BANCO,ACTIMED,FONDO,SLP SAN LUIS POTOSI PEDREGAL,265954.38,265954.38,PERSONA FISICA,#N/A
95707147,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,14572.26,21608.94,PERSONA FISICA,ENROLADO
91490334,BANCO,ALTERNA,FONDO,EDO MEX TECAMACHALCO,188321.83,188321.83,PERSONA FISICA,ENROLADO
94681822,BANCO,ACTIMED,FONDO,EDO MEX SATELITE,715378.34,715378.34,PERSONA FISICA,#N/A
92956770,BANCO,IMPULSA,FONDO,CD MX ALTAVISTA,120764.15,120764.15,PERSONA FISICA,#N/A
92198829,BANCO,OPTIMO,FONDO,MOR CUERNAVACA DOMINGO DIEZ,616744.67,616744.67,PERSONA FISICA,#N/A
92116474,BANCO,SURASIA,FONDO,CD MX MONTES URALES,87409.39,87409.39,PERSONA FISICA,ENROLADO
94786548,BANCO,ACTIVAR,FONDO,CD MX MONTES URALES,29729.58,29729.58,PERSONA FISICA,#N/A
90466491,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,27468.77,27468.77,PERSONA FISICA,#N/A
