CLAVE_CLIENTE,UNIDAD_NEGOCIO,EMISORA_FONDO,CATEGORIA_OP,SALDO_CONTRATO,SALDO_CLIENTE,DESC_TIPO_PERS,ENTIDAD_FEDERATIVA,GENERO,EDAD,STATUS_BE,DESC_CE_FINANCIERO,LAT,LONG
95555579,BANCO,ALTERNA,FONDO,120853.75,120853.75,PERSONA FISICA,EDOMEX,FEMENINO,49,#N/A,EDO MEX SATELITE,19.4969,99.7233
95950838,BANCO,ALTERNA,FONDO,433757.8,433757.8,PERSONA FISICA,CDMX,FEMENINO,83,#N/A,CD MX XOLA,19.4285,99.1277
91469403,BANCO,ROBOTIK,FONDO,12402328.48,12402328.48,PERSONA FISICA,JALISCO,FEMENINO,56,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
92822352,BANCO,ACTIMED,FONDO,14281.3,14281.3,PERSONA FISICA,CDMX,FEMENINO,44,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93262830,BANCO,CUENTA_EJE,,38538.46,38538.46,PERSONA FISICA,CDMX,FEMENINO,52,ENROLADO,CD MX TERRAZA PEDREGAL,19.4285,99.1277
91770370,BANCO,ACTIMED,FONDO,265954.38,265954.38,PERSONA FISICA,SAN LUIS POTOSÍ,FEMENINO,45,#N/A,SLP SAN LUIS POTOSI PEDREGAL,22.1565,100.9855
95707147,BANCO,ACTIMED,FONDO,14572.26,21608.94,PERSONA FISICA,CDMX,MASCULINO,28,ENROLADO,PERSONAL ACTINVER,19.4285,99.1277
91490334,BANCO,ALTERNA,FONDO,188321.83,188321.83,PERSONA FISICA,EDOMEX,MASCULINO,39,ENROLADO,EDO MEX TECAMACHALCO,19.4969,99.7233
94681822,BANCO,ACTIMED,FONDO,715378.34,715378.34,PERSONA FISICA,EDOMEX,FEMENINO,73,#N/A,EDO MEX SATELITE,19.4969,99.7233
92956770,BANCO,IMPULSA,FONDO,120764.15,120764.15,PERSONA FISICA,CDMX,MASCULINO,99,#N/A,CD MX ALTAVISTA,19.4285,99.1277
92198829,BANCO,OPTIMO,FONDO,616744.67,616744.67,PERSONA FISICA,MORELOS,MASCULINO,72,#N/A,MOR CUERNAVACA DOMINGO DIEZ,18.6813,99.1013
92504307,BANCO,CUENTA_EJE,,885,704458.61,PERSONA FISICA,CDMX,MASCULINO,62,#N/A,CD MX LINDAVISTA,19.4285,99.1277
92116474,BANCO,SURASIA,FONDO,87409.39,87409.39,PERSONA FISICA,CDMX,FEMENINO,39,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
94786548,BANCO,ACTIVAR,FONDO,29729.58,29729.58,PERSONA FISICA,CDMX,MASCULINO,64,#N/A,CD MX MONTES URALES,19.4285,99.1277
90466491,BANCO,ACTIMED,FONDO,27468.77,27468.77,PERSONA FISICA,CDMX,FEMENINO,52,#N/A,CD MX MONTES URALES,19.4285,99.1277
90986530,BANCO,CUENTA_EJE,,9007500.51,9963440.97,PERSONA FISICA,SINALOA,MASCULINO,51,#N/A,SIN MAZATLAN AV DEL MAR,25.8227,108.2217
93005841,BANCO,ACTIREN,FONDO,37911.26,37911.26,PERSONA FISICA,CIUDAD DE MÉXICO,MASCULINO,57,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95123162,BANCO,ACTVIDA,FONDO,304847.81,304847.81,PERSONA FISICA,QUERETARO,FEMENINO,49,ENROLADO,QRO QUERETARO BERNARDO QUINTANA,20.5888,100.3899
92650621,BANCO,ACTIMED,FONDO,1907659.45,2138184.73,PERSONA FISICA,JALISCO,MASCULINO,50,#N/A,JAL GDL ARCOS VALLARTA,20.6595,103.3494
93262988,BANCO,ACTIREN,FONDO,384184.86,384184.86,PERSONA FISICA,CDMX,FEMENINO,46,#N/A,PERSONAL ACTINVER,19.4285,99.1277
90744640,BANCO,ACTIMED,FONDO,42808.47,42808.47,PERSONA FISICA,EDOMEX,MASCULINO,38,#N/A,EDO MEX METEPEC PLAZA IZAR,19.4969,99.7233
91156869,BANCO,CUENTA_EJE,,355770.62,355770.62,PERSONA FISICA,JALISCO,FEMENINO,74,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
94250560,BANCO,ACTIMED,FONDO,145963.62,145963.62,PERSONA FISICA,AGUASCALIENTES,MASCULINO,52,#N/A,AGS AGUASCALIENTES NTE 509,21.8853,102.2916
95985818,BANCO,ACTIREN,FONDO,200687.4,200687.4,PERSONA MORAL,CDMX,SIN GENERO,PM,#N/A,CD MX SANTA FE BANCO PB,19.4285,99.1277
95719548,BANCO,ACTIREN,FONDO,181265.81,181265.81,PERSONA FISICA,CDMX,MASCULINO,31,ENROLADO,CD MX XOLA,19.4285,99.1277
90759549,BANCO,ACTICOB,FONDO,80446.54,80446.54,PERSONA FISICA,GUANAJUATO,MASCULINO,70,#N/A,GTO LEON CERRO GORDO CB,21.019,101.2574
93934958,BANCO,ALTERNA,FONDO,124352.99,335550.28,PERSONA FISICA,CDMX,FEMENINO,75,ENROLADO,CD MX TERRAZA PEDREGAL,19.4285,99.1277
93762037,BANCO,ALTERNA,FONDO,1852447.8,2467697.48,PERSONA FISICA,CDMX,FEMENINO,49,#N/A,CD MX LINDAVISTA,19.4285,99.1277
95835369,BANCO,CUENTA_EJE,,1005982.93,1005982.93,PERSONA FISICA,JALISCO,FEMENINO,61,ENROLADO,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
92943794,BANCO,ACTIREN,FONDO,94042.25,94042.25,PERSONA FISICA,CDMX,MASCULINO,58,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95823035,BANCO,ACTIMED,FONDO,340715.53,340715.53,PERSONA FISICA,JALISCO,MASCULINO,63,#N/A,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
94376993,BANCO,ACTIG+,FONDO,231987.87,231987.87,PERSONA FISICA,CDMX,FEMENINO,56,ENROLADO,CD MX XOLA,19.4285,99.1277
91150532,BANCO,PROTEGE,FONDO,472779.36,472779.36,PERSONA FISICA,EDOMEX,MASCULINO,47,#N/A,EDO MEX SATELITE,19.4969,99.7233
91888032,BANCO,IMPULSA,FONDO,441769.22,441769.22,PERSONA FISICA,JALISCO,FEMENINO,37,#N/A,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
94091337,BANCO,ACTIREN,FONDO,34017.59,34017.59,PERSONA FISICA,EDOMEX,FEMENINO,50,#N/A,EDO MEX SATELITE,19.4969,99.7233
91452458,BANCO,IMPULSA,FONDO,82576.62,82576.62,PERSONA FISICA,JALISCO,MASCULINO,58,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
95154886,BANCO,ACTIGOB,FONDO,12030.92,12030.92,PERSONA FISICA,CDMX,FEMENINO,45,#N/A,PERSONAL ACTINVER,19.4285,99.1277
90650748,BANCO,ACTIMED,FONDO,925156.36,925156.36,PERSONA FISICA,CDMX,MASCULINO,53,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
90486663,BANCO,ACTVIDA,FONDO,114785.31,114785.31,PERSONA FISICA,JALISCO,FEMENINO,55,ENROLADO,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
93956423,BANCO,ACTIMED,FONDO,26657.65,26657.65,PERSONA FISICA,PUEBLA,MASCULINO,54,#N/A,PUE CHOLULA CITY ANGELOPOLIS,19.0414,98.2063
95796512,BANCO,ACTICOB,FONDO,177771.84,177771.84,PERSONA FISICA,JALISCO,FEMENINO,39,ENROLADO,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
93776789,BANCO,ACTIMED,FONDO,1096222.73,1096222.73,PERSONA FISICA,CHIHUAHUA,FEMENINO,46,#N/A,CHIH CD JUAREZ PLAZA ODORE,28.633,106.0691
93415826,BANCO,ACTIREN,FONDO,190712.48,190712.48,PERSONA FISICA,JALISCO,MASCULINO,47,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
93631869,BANCO,ALTERNA,FONDO,3401569.89,9210726.15,PERSONA FISICA,CDMX,MASCULINO,48,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93673507,BANCO,ACTIREN,FONDO,2280500.14,2280594.46,PERSONA MORAL,CDMX,SIN GENERO,PM,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92930569,BANCO,ACTIMED,FONDO,9001.48,9001.48,PERSONA FISICA,CDMX,MASCULINO,41,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95727210,BANCO,IMPULSA,FONDO,68037.91,68037.91,PERSONA FISICA,JALISCO,FEMENINO,57,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
91193656,BANCO,ACTIMED,FONDO,62983.28,69246.36,PERSONA FISICA,CDMX,MASCULINO,38,#N/A,PERSONAL ACTINVER,19.4285,99.1277
90001355,BANCO,ACTIREN,FONDO,1058.7,1158.88,PERSONA FISICA,CDMX,FEMENINO,35,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93371375,BANCO,EVEREST,FONDO,178154.43,178154.43,PERSONA FISICA,CDMX,MASCULINO,80,#N/A,CD MX ALTAVISTA,19.4285,99.1277
95994778,BANCO,ALTERNA,FONDO,100958.22,100958.22,PERSONA FISICA,CDMX,FEMENINO,30,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
96034186,BANCO,CUENTA_EJE,,2760507.35,2760507.35,PERSONA MORAL,CDMX,SIN GENERO,PM,#N/A,CD MX CORPORATIVO,19.4285,99.1277
93335289,BANCO,ACTIMED,FONDO,67702.41,67702.41,PERSONA FISICA,NUEVO LEÓN,FEMENINO,80,#N/A,NL SAN PEDRO GOMEZ MORIN,#N/A,#N/A
94452943,BANCO,ALTERNA,FONDO,1455270.01,1966374.56,PERSONA FISICA,QUINTANA ROO,FEMENINO,57,#N/A,QROO CANCUN PLAZA HOLLYWOOD,19.1817,88.4791
95781654,BANCO,ACTIGOB,FONDO,122894.74,122894.74,PERSONA FISICA,CDMX,MASCULINO,34,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92639806,BANCO,ACTIREN,FONDO,1916451.38,1916451.38,PERSONA FISICA,JALISCO,FEMENINO,75,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
92285766,BANCO,ACTIMED,FONDO,66339.17,66339.17,PERSONA FISICA,CDMX,FEMENINO,43,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
93518652,BANCO,ACTIMED,FONDO,2578475.72,2578475.72,PERSONA FISICA,JALISCO,FEMENINO,81,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
96027164,BANCO,ACTIMED,FONDO,143467.29,143467.29,PERSONA FISICA,CDMX,FEMENINO,47,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
90001827,BANCO,CUENTA_EJE,,20894.56,106139.83,PERSONA FISICA,CDMX,FEMENINO,44,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95240081,BANCO,CUENTA_EJE,,60.21,60.21,PERSONA FISICA,CDMX,MASCULINO,27,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
92416916,BANCO,CUENTA_EJE,,358219.65,358219.65,PERSONA FISICA,CDMX,FEMENINO,40,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
93668606,BANCO,ACTIMED,FONDO,362534.9,362534.9,PERSONA FISICA,CDMX,FEMENINO,50,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
93515591,BANCO,ACTIMED,FONDO,2995969.83,2995969.83,PERSONA FISICA,CDMX,MASCULINO,71,#N/A,CD MX ALTAVISTA,19.4285,99.1277
93822179,BANCO,ACTIREN,FONDO,97617.26,97617.26,PERSONA FISICA,CDMX,FEMENINO,63,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
90279183,BANCO,CUENTA_EJE,,155000,206619.01,PERSONA FISICA,CDMX,FEMENINO,59,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
90226713,BANCO,CUENTA_EJE,,13580930.24,13621478.2,PERSONA FISICA,NUEVO LEÓN,MASCULINO,56,#N/A,NL SAN PEDRO VALLE,#N/A,#N/A
93244119,BANCO,ALTERNA,FONDO,213084.19,213084.19,PERSONA FISICA,EDOMEX,MASCULINO,54,ENROLADO,EDO MEX TECAMACHALCO,19.4969,99.7233
93955573,BANCO,ACTIREN,FONDO,72085.95,72085.95,PERSONA FISICA,EDOMEX,FEMENINO,44,#N/A,EDO MEX TECAMACHALCO,19.4969,99.7233
90001876,BANCO,CUENTA_EJE,,1898.85,2035.58,PERSONA FISICA,CDMX,FEMENINO,42,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93595734,BANCO,ACTIMED,FONDO,114882.95,114882.95,PERSONA FISICA,CDMX,FEMENINO,50,#N/A,PERSONAL ACTINVER,19.4285,99.1277
90999954,BANCO,ACTIMED,FONDO,43810.19,43810.19,PERSONA FISICA,CDMX,MASCULINO,40,#N/A,CD MX MONTES URALES,19.4285,99.1277
92233527,BANCO,ACTIMED,FONDO,320863.66,320863.66,PERSONA FISICA,CDMX,MASCULINO,52,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
96105051,BANCO,ACTIMED,FONDO,173281.14,228002.32,PERSONA FISICA,CDMX,FEMENINO,31,ENROLADO,CD MX ALTAVISTA,19.4285,99.1277
92159474,BANCO,ACTIMED,FONDO,190000.54,190000.54,PERSONA FISICA,CDMX,MASCULINO,29,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
93885366,BANCO,ACTIREN,FONDO,1341745.92,1341745.92,PERSONA FISICA,JALISCO,FEMENINO,69,#N/A,JAL GDL PLAZA MEXICO,20.6595,103.3494
95310900,BANCO,CUENTA_EJE,,9197.41,9197.41,PERSONA FISICA,CDMX,MASCULINO,28,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93757565,BANCO,ACTIMED,FONDO,204825.46,2136958.96,PERSONA FISICA,EDOMEX,MASCULINO,47,#N/A,EDO MEX TOLUCA V CARRANZA,19.4969,99.7233
91047860,BANCO,ACTIGOB,FONDO,1246.08,1246.08,PERSONA MORAL,JALISCO,SIN GENERO,PM,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
95304895,BANCO,CUENTA_EJE,,17684.93,17684.93,PERSONA FISICA,JALISCO,FEMENINO,53,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
94963402,BANCO,ACTIMED,FONDO,33412.81,49258.82,PERSONA FISICA,CDMX,MASCULINO,33,#N/A,PERSONAL ACTINVER,19.4285,99.1277
91002055,BANCO,IMPULSA,FONDO,132519.45,132519.45,PERSONA FISICA,CDMX,MASCULINO,43,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93262764,BANCO,ACTIMED,FONDO,103317.3,103317.3,PERSONA MORAL,QUERETARO,SIN GENERO,PM,#N/A,QRO JURICA,20.5888,100.3899
93606036,BANCO,ACTIMED,FONDO,30790980.77,30794021.72,PERSONA FISICA,SINALOA,MASCULINO,59,ENROLADO,SIN MAZATLAN AV DEL MAR,25.8227,108.2217
93736494,BANCO,ACTIMED,FONDO,242789.07,281618.3,PERSONA FISICA,CDMX,MASCULINO,65,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93859999,BANCO,CUENTA_EJE,,-1,392274.43,PERSONA FISICA,CDMX,MASCULINO,43,#N/A,CD MX LINDAVISTA,19.4285,99.1277
90828799,BANCO,ACTIREN,FONDO,364207.36,364207.36,PERSONA FISICA,EDOMEX,MASCULINO,66,#N/A,EDO MEX SATELITE,19.4969,99.7233
90000266,BANCO,ACTIREN,FONDO,936015.42,936015.42,PERSONA FISICA,CDMX,MASCULINO,56,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92788991,BANCO,IMPULSA,FONDO,91255.04,91255.04,PERSONA FISICA,JALISCO,MASCULINO,81,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
90547795,BANCO,ACTVIDA,FONDO,54756.64,54756.64,PERSONA FISICA,EDOMEX,FEMENINO,47,ENROLADO,EDO MEX TECAMACHALCO,19.4969,99.7233
95946216,BANCO,IMPULSA,FONDO,403384.12,602905.2,PERSONA FISICA,CDMX,FEMENINO,43,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
93592384,BANCO,ACTIREN,FONDO,1220029.82,1220029.82,PERSONA FISICA,CDMX,MASCULINO,62,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
92575596,BANCO,ACTIMED,FONDO,65230.35,65230.35,PERSONA FISICA,JALISCO,MASCULINO,40,ENROLADO,JAL ZAPOPAN ANDARES BANCO,20.6595,103.3494
90799529,BANCO,ACTIGOB,FONDO,10395.14,-1,PERSONA FISICA,ESTADO DE MÉXICO,FEMENINO,33,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95576559,BANCO,ACTIMED,FONDO,793429.09,793429.09,PERSONA FISICA,SAN LUIS POTOSÍ,MASCULINO,40,#N/A,SLP SAN LUIS POTOSI PEDREGAL,22.1565,100.9855
92676436,BANCO,CUENTA_EJE,,-1,-1,PERSONA FISICA,EDOMEX,FEMENINO,68,#N/A,EDO MEX METEPEC PLAZA IZAR,19.4969,99.7233
92316108,BANCO,ALTERNA,FONDO,2255984.21,2392087.98,PERSONA FISICA,CDMX,MASCULINO,45,#N/A,CD MX JULIO VERNE POLANCO,19.4285,99.1277
95872701,BANCO,CUENTA_EJE,,-1,-1,PERSONA FISICA,CDMX,FEMENINO,44,#N/A,CD MX JULIO VERNE POLANCO,19.4285,99.1277
93753747,BANCO,ACTIMED,FONDO,170657.35,170734.55,PERSONA FISICA,JALISCO,MASCULINO,31,ENROLADO,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
95797049,BANCO,ACTIMED,FONDO,35041.82,35041.82,PERSONA FISICA,CDMX,FEMENINO,36,#N/A,PERSONAL ACTINVER,19.4285,99.1277
94175072,BANCO,ACTI500,FONDO,127025.42,127025.42,PERSONA FISICA,CDMX,FEMENINO,63,#N/A,CD MX MONTES URALES,19.4285,99.1277
96151527,BANCO,ALTERNA,FONDO,1484935.55,3494579.52,PERSONA FISICA,JALISCO,MASCULINO,54,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
91643791,BANCO,ACTIMED,FONDO,139017.16,139017.16,PERSONA FISICA,JALISCO,FEMENINO,35,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
93402949,BANCO,ACTIMED,FONDO,58923.9,58923.9,PERSONA FISICA,CDMX,FEMENINO,50,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
94051307,BANCO,ACTVIDA,FONDO,8868.75,8868.75,PERSONA FISICA,CDMX,MASCULINO,58,ENROLADO,CD MX ALTAVISTA,19.4285,99.1277
95115051,BANCO,CUENTA_EJE,,25932.68,25932.68,PERSONA FISICA,JALISCO,FEMENINO,55,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
94114709,BANCO,OPTIMO,FONDO,405715.35,405715.35,PERSONA FISICA,CDMX,FEMENINO,60,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
90973678,BANCO,ACTIREN,FONDO,31761.92,31761.92,PERSONA FISICA,CDMX,FEMENINO,39,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92430347,BANCO,ACTIMED,FONDO,86536.12,86536.12,PERSONA FISICA,EDOMEX,FEMENINO,43,ENROLADO,EDO MEX METEPEC PLAZA IZAR,19.4969,99.7233
95835849,BANCO,ACTIMED,FONDO,960132.02,960132.02,PERSONA FISICA,EDOMEX,MASCULINO,32,#N/A,EDO MEX SATELITE,19.4969,99.7233
93251262,BANCO,ACTIMED,FONDO,522.05,522.05,PERSONA FISICA,JALISCO,FEMENINO,31,#N/A,JAL MARINA VALLARTA,20.6595,103.3494
95199063,BANCO,CUENTA_EJE,,18413.48,145048.65,PERSONA FISICA,CDMX,FEMENINO,41,#N/A,PERSONAL ACTINVER,19.4285,99.1277
94387784,BANCO,ALTERNA,FONDO,1562756.58,1562756.58,PERSONA FISICA,CDMX,MASCULINO,60,ENROLADO,CD MX TERRAZA PEDREGAL,19.4285,99.1277
94371846,BANCO,ACTIMED,FONDO,6201826.08,6201826.08,PERSONA MORAL,CHIHUAHUA,SIN GENERO,PM,#N/A,CHIH CHIH AV DE LA JUVENTUD,28.633,106.0691
93950111,BANCO,IMPULSA,FONDO,80815.36,80815.36,PERSONA FISICA,CDMX,MASCULINO,79,ENROLADO,CD MX ALTAVISTA,19.4285,99.1277
92843663,BANCO,ALTERNA,FONDO,292394.11,292394.11,PERSONA FISICA,CDMX,FEMENINO,70,#N/A,CD MX TERRAZA PEDREGAL,19.4285,99.1277
93176113,BANCO,ALTERNA,FONDO,243399.61,243399.61,PERSONA FISICA,CDMX,FEMENINO,79,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
95909628,BANCO,ACTIMED,FONDO,16015.68,16015.68,PERSONA FISICA,QUERETARO,MASCULINO,59,#N/A,QRO JURICA,20.5888,100.3899
93941599,BANCO,ACTIREN,FONDO,336531.42,336531.42,PERSONA FISICA,JALISCO,FEMENINO,49,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
92006394,BANCO,ACTIMED,FONDO,566875.78,566875.78,PERSONA FISICA,CDMX,FEMENINO,34,#N/A,CD MX MONTES URALES,19.4285,99.1277
94148327,BANCO,ACTIMED,FONDO,202810.96,202810.96,PERSONA FISICA,CDMX,MASCULINO,52,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93592327,BANCO,ACTIMED,FONDO,4028565.26,4028565.26,PERSONA FISICA,CDMX,MASCULINO,44,#N/A,CD MX XOLA,19.4285,99.1277
93716819,BANCO,ACTIMED,FONDO,1803345.68,1803345.68,PERSONA FISICA,JALISCO,MASCULINO,52,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
93568350,BANCO,ACTIMED,FONDO,1326359.64,1326359.64,PERSONA FISICA,CDMX,FEMENINO,57,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
95625059,BANCO,ALTERNA,FONDO,296716.78,324737.21,PERSONA FISICA,GUANAJUATO,MASCULINO,34,ENROLADO,GTO LEON CERRO GORDO BANCO,21.019,101.2574
91091264,BANCO,CUENTA_EJE,,1835.06,3127212.44,PERSONA FISICA,CDMX,FEMENINO,76,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
93870608,BANCO,ALTERNA,FONDO,211894.11,242093.63,PERSONA FISICA,GUANAJUATO,FEMENINO,37,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93951184,BANCO,ACTIREN,FONDO,44096.56,2713360.45,PERSONA FISICA,EDOMEX,MASCULINO,67,#N/A,EDO MEX GT LOMAS VERDES,19.4969,99.7233
94040565,BANCO,ALTERNA,FONDO,288745.3,288745.3,PERSONA FISICA,CDMX,FEMENINO,44,#N/A,CD MX JULIO VERNE POLANCO,19.4285,99.1277
93533073,BANCO,ACTIMED,FONDO,4160287.91,4240859.97,PERSONA FISICA,CDMX,FEMENINO,69,#N/A,CD MX MONTES URALES,19.4285,99.1277
93645778,BANCO,ACTIPLU,FONDO,86124.64,86124.64,PERSONA FISICA,EDOMEX,MASCULINO,48,ENROLADO,EDO MEX SATELITE,19.4969,99.7233
95620035,BANCO,ALTERNA,FONDO,4275.33,4275.33,PERSONA FISICA,GUANAJUATO,MASCULINO,40,ENROLADO,GTO LEON CERRO GORDO BANCO,21.019,101.2574
92158625,BANCO,IMPULSA,FONDO,151986.41,151986.41,PERSONA FISICA,JALISCO,MASCULINO,53,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
92809573,BANCO,IMPULSA,FONDO,153029.78,153029.78,PERSONA FISICA,JALISCO,MASCULINO,92,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
94960127,BANCO,ALTERNA,FONDO,164889.23,164889.23,PERSONA FISICA,MICHOACÁN,FEMENINO,50,#N/A,MICH MOR AV LAZARO CARDENAS,19.5665,101.7068
95087193,BANCO,ACTIMED,FONDO,337500.03,337500.03,PERSONA FISICA,CDMX,FEMENINO,28,#N/A,PERSONAL ACTINVER,19.4285,99.1277
94896008,BANCO,ALTERNA,FONDO,1115384.06,1173677.69,PERSONA FISICA,CDMX,FEMENINO,42,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92663186,BANCO,GBMCRE,FONDO,134706.04,134706.04,PERSONA FISICA,CDMX,FEMENINO,56,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
95265823,BANCO,ACTIREN,FONDO,165461.22,207438.33,PERSONA FISICA,CDMX,FEMENINO,29,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92717115,BANCO,ACTIREN,FONDO,-1,-1,PERSONA FISICA,CDMX,MASCULINO,29,#N/A,CD MX MONTES URALES,19.4285,99.1277
91510453,BANCO,ACTICRE,FONDO,26.58,26.58,PERSONA FISICA,JALISCO,MASCULINO,84,#N/A,JAL MARINA VALLARTA,20.6595,103.3494
95731741,BANCO,ALTERNA,FONDO,863.67,863.67,PERSONA FISICA,CDMX,FEMENINO,42,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95587713,BANCO,CUENTA_EJE,,212,-1,PERSONA FISICA,CIUDAD DE MÉXICO,FEMENINO,23,#N/A,PERSONAL ACTINVER,19.4285,99.1277
90416603,BANCO,ACTIVAR,FONDO,803651.54,803651.54,PERSONA FISICA,CDMX,FEMENINO,38,ENROLADO,CD MX ALTAVISTA,19.4285,99.1277
91489229,BANCO,ACTIMED,FONDO,56513.32,56513.32,PERSONA FISICA,EDOMEX,MASCULINO,82,ENROLADO,EDO MEX SATELITE,19.4969,99.7233
93954543,BANCO,ACTIMED,FONDO,53942.69,68610.05,PERSONA FISICA,CDMX,FEMENINO,61,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
91537423,BANCO,CUENTA_EJE,,5590.19,5590.19,PERSONA FISICA,EDOMEX,FEMENINO,75,#N/A,EDO MEX TECAMACHALCO,19.4969,99.7233
95883864,BANCO,ACTIMED,FONDO,8690.23,8690.23,PERSONA FISICA,CDMX,MASCULINO,26,#N/A,PERSONAL ACTINVER,19.4285,99.1277
94169570,BANCO,ACTIMED,FONDO,388579.5,388579.5,PERSONA FISICA,NUEVO LEÓN,MASCULINO,38,#N/A,NL SAN PEDRO GOMEZ MORIN,#N/A,#N/A
95715793,BANCO,ACTIMED,FONDO,43130.41,43130.41,PERSONA FISICA,EDOMEX,MASCULINO,29,ENROLADO,EDO MEX METEPEC PLAZA IZAR,19.4969,99.7233
92960954,BANCO,ACTIMED,FONDO,51158.17,81230.19,PERSONA FISICA,SONORA,MASCULINO,34,ENROLADO,SON CIUDAD OBREGON MIGUEL ALEMAN,29.2972,110.3309
95743522,BANCO,ACTIMED,FONDO,368286.51,368286.51,PERSONA FISICA,JALISCO,FEMENINO,50,ENROLADO,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
91153486,BANCO,ACTIMED,FONDO,2575493.9,2575493.9,PERSONA FISICA,CDMX,FEMENINO,61,#N/A,CD MX JULIO VERNE POLANCO,19.4285,99.1277
93779106,BANCO,ACTIMED,FONDO,2959778.07,2959778.07,PERSONA FISICA,EDOMEX,FEMENINO,67,#N/A,EDO MEX SATELITE,19.4969,99.7233
95871752,BANCO,ACTICOB,FONDO,53696.77,53696.77,PERSONA FISICA,GUANAJUATO,MASCULINO,51,ENROLADO,GTO SMA PLAZA LUCIERNAGA,21.019,101.2574
94965662,BANCO,ACTIGOB,FONDO,90640.77,90640.77,PERSONA FISICA,CDMX,MASCULINO,40,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92265727,BANCO,ACTVIDA,FONDO,128944.87,128944.87,PERSONA FISICA,CDMX,MASCULINO,59,#N/A,CD MX TERRAZA PEDREGAL,19.4285,99.1277
