"date","device","failure","attribute1","attribute2","attribute3","attribute4","attribute5","attribute6","attribute7","attribute8","attribute9","l.attribute1","l.attribute2","l.attribute3","l.attribute4","l.attribute5","l.attribute6","l.attribute7","l.attribute8","l.attribute9"
2015-08-01,"S1F03YZM",0,56266776,240,0,0,8,292335,0,0,0,29417000,240,0,0,8,291025,0,0,0
2015-08-02,"S1F03YZM",0,85363816,240,0,0,8,293573,0,0,0,56266776,240,0,0,8,292335,0,0,0
2015-08-03,"S1F03YZM",1,110199904,240,0,0,8,294852,0,0,0,85363816,240,0,0,8,293573,0,0,0
2015-01-02,"S1F09DZQ",0,34614880,136,0,2,6,381298,0,0,2,12568128,136,0,2,6,380112,0,0,2
2015-01-03,"S1F09DZQ",0,54642352,136,0,2,6,382106,0,0,2,34614880,136,0,2,6,381298,0,0,2
2015-01-04,"S1F09DZQ",0,77713296,144,0,2,6,383384,0,0,2,54642352,136,0,2,6,382106,0,0,2
2015-01-05,"S1F09DZQ",0,102496832,144,0,2,6,384649,0,0,2,77713296,144,0,2,6,383384,0,0,2
2015-01-06,"S1F09DZQ",0,128912008,144,0,2,6,385874,0,0,2,102496832,144,0,2,6,384649,0,0,2
2015-01-07,"S1F09DZQ",0,158071808,144,0,2,6,387014,0,0,2,128912008,144,0,2,6,385874,0,0,2
2015-01-08,"S1F09DZQ",0,179163192,144,0,2,6,388254,0,0,2,158071808,144,0,2,6,387014,0,0,2
2015-01-09,"S1F09DZQ",0,204871248,144,0,2,6,389392,0,0,2,179163192,144,0,2,6,388254,0,0,2
2015-01-10,"S1F09DZQ",0,226174208,144,0,2,6,390255,0,0,2,204871248,144,0,2,6,389392,0,0,2
2015-01-11,"S1F09DZQ",0,1456808,144,0,2,6,391217,0,0,2,226174208,144,0,2,6,390255,0,0,2
2015-01-12,"S1F09DZQ",0,20860384,144,0,2,6,392533,0,0,2,1456808,144,0,2,6,391217,0,0,2
2015-01-13,"S1F09DZQ",0,42433512,144,0,2,6,393758,0,0,2,20860384,144,0,2,6,392533,0,0,2
2015-01-14,"S1F09DZQ",0,63061072,144,0,2,6,394870,0,0,2,42433512,144,0,2,6,393758,0,0,2
2015-01-15,"S1F09DZQ",0,89576128,144,0,2,6,396115,0,0,2,63061072,144,0,2,6,394870,0,0,2
2015-01-16,"S1F09DZQ",0,108558776,152,0,2,6,397234,0,0,2,89576128,144,0,2,6,396115,0,0,2
2015-01-17,"S1F09DZQ",0,57969784,152,0,2,6,397307,0,0,2,108558776,152,0,2,6,397234,0,0,2
2015-01-18,"S1F09DZQ",0,192076592,152,0,2,6,397307,0,0,2,57969784,152,0,2,6,397307,0,0,2
2015-01-19,"S1F09DZQ",0,162599080,152,0,2,6,397307,0,0,2,192076592,152,0,2,6,397307,0,0,2
2015-01-20,"S1F09DZQ",0,124563952,152,0,2,6,397307,0,0,2,162599080,152,0,2,6,397307,0,0,2
2015-01-21,"S1F09DZQ",0,67845968,152,0,2,6,397307,0,0,2,124563952,152,0,2,6,397307,0,0,2
2015-01-22,"S1F09DZQ",0,149725088,152,0,2,7,397378,0,0,2,67845968,152,0,2,6,397307,0,0,2
2015-01-23,"S1F09DZQ",0,30458824,160,0,2,7,397990,0,0,2,149725088,152,0,2,7,397378,0,0,2
2015-01-24,"S1F09DZQ",0,199614472,160,0,2,7,397990,0,0,2,30458824,160,0,2,7,397990,0,0,2
2015-01-25,"S1F09DZQ",0,125562736,160,0,2,7,397990,0,0,2,199614472,160,0,2,7,397990,0,0,2
2015-01-26,"S1F09DZQ",0,127063048,184,0,2,7,398943,0,0,2,125562736,160,0,2,7,397990,0,0,2
2015-01-27,"S1F09DZQ",0,111134128,184,0,2,7,399857,0,0,2,127063048,184,0,2,7,398943,0,0,2
2015-01-28,"S1F09DZQ",0,232169504,184,0,2,7,399876,0,0,2,111134128,184,0,2,7,399857,0,0,2
2015-01-29,"S1F09DZQ",0,87411272,184,0,2,7,400367,0,0,2,232169504,184,0,2,7,399876,0,0,2
2015-01-30,"S1F09DZQ",0,14500288,184,0,2,7,400367,0,0,2,87411272,184,0,2,7,400367,0,0,2
2015-01-31,"S1F09DZQ",0,124237712,184,0,2,7,400367,0,0,2,14500288,184,0,2,7,400367,0,0,2
2015-02-01,"S1F09DZQ",0,39439800,184,0,2,7,400367,0,0,2,124237712,184,0,2,7,400367,0,0,2
2015-02-02,"S1F09DZQ",0,206442616,184,0,2,7,400367,0,0,2,39439800,184,0,2,7,400367,0,0,2
2015-02-03,"S1F09DZQ",0,95961992,184,0,2,7,400367,0,0,2,206442616,184,0,2,7,400367,0,0,2
2015-02-04,"S1F09DZQ",0,166482336,192,0,2,7,400517,0,0,2,95961992,184,0,2,7,400367,0,0,2
2015-02-05,"S1F09DZQ",0,34873736,192,0,2,7,400517,0,0,2,166482336,192,0,2,7,400517,0,0,2
2015-02-06,"S1F09DZQ",0,161364792,192,0,2,7,400517,0,0,2,34873736,192,0,2,7,400517,0,0,2
2015-02-07,"S1F09DZQ",0,98933640,192,0,2,7,400517,0,0,2,161364792,192,0,2,7,400517,0,0,2
2015-02-08,"S1F09DZQ",0,206023856,192,0,2,7,400517,0,0,2,98933640,192,0,2,7,400517,0,0,2
2015-02-09,"S1F09DZQ",0,44794544,192,0,2,7,400517,0,0,2,206023856,192,0,2,7,400517,0,0,2
2015-02-10,"S1F09DZQ",0,220238592,192,0,2,7,400517,0,0,2,44794544,192,0,2,7,400517,0,0,2
2015-02-11,"S1F09DZQ",0,73681888,192,0,2,7,400517,0,0,2,220238592,192,0,2,7,400517,0,0,2
2015-02-12,"S1F09DZQ",0,190170096,192,0,2,7,400517,0,0,2,73681888,192,0,2,7,400517,0,0,2
2015-02-13,"S1F09DZQ",0,159107160,192,0,2,7,400517,0,0,2,190170096,192,0,2,7,400517,0,0,2
2015-02-14,"S1F09DZQ",0,3999200,192,0,2,7,400517,0,0,2,159107160,192,0,2,7,400517,0,0,2
2015-02-15,"S1F09DZQ",0,67186720,200,0,2,7,400862,0,0,2,3999200,192,0,2,7,400517,0,0,2
2015-02-16,"S1F09DZQ",0,87835960,200,0,2,7,402101,0,0,2,67186720,200,0,2,7,400862,0,0,2
2015-02-17,"S1F09DZQ",0,108637416,200,0,2,7,403379,0,0,2,87835960,200,0,2,7,402101,0,0,2
2015-02-18,"S1F09DZQ",0,129361312,216,0,2,7,404475,0,0,2,108637416,200,0,2,7,403379,0,0,2
2015-02-19,"S1F09DZQ",0,145156632,216,0,2,7,405370,0,0,2,129361312,216,0,2,7,404475,0,0,2
2015-02-20,"S1F09DZQ",0,207479280,224,0,2,7,405792,0,0,2,145156632,216,0,2,7,405370,0,0,2
2015-02-21,"S1F09DZQ",0,154087840,224,0,2,7,405792,0,0,2,207479280,224,0,2,7,405792,0,0,2
2015-02-22,"S1F09DZQ",0,201289040,232,0,2,7,405792,0,0,2,154087840,224,0,2,7,405792,0,0,2
2015-02-23,"S1F09DZQ",0,75946064,232,0,2,7,405792,0,0,2,201289040,232,0,2,7,405792,0,0,2
2015-02-24,"S1F09DZQ",0,35970736,232,0,2,7,405792,0,0,2,75946064,232,0,2,7,405792,0,0,2
2015-02-25,"S1F09DZQ",0,95592696,248,0,2,7,405792,0,0,2,35970736,232,0,2,7,405792,0,0,2
2015-02-26,"S1F09DZQ",0,128038072,248,0,2,7,405792,0,0,2,95592696,248,0,2,7,405792,0,0,2
2015-02-27,"S1F09DZQ",0,38785728,256,0,2,7,405792,0,0,2,128038072,248,0,2,7,405792,0,0,2
2015-02-28,"S1F09DZQ",0,148291592,256,0,2,7,405792,0,0,2,38785728,256,0,2,7,405792,0,0,2
2015-03-01,"S1F09DZQ",0,10192288,256,0,2,7,405792,0,0,2,148291592,256,0,2,7,405792,0,0,2
2015-03-02,"S1F09DZQ",0,110779072,256,0,2,7,405792,0,0,2,10192288,256,0,2,7,405792,0,0,2
2015-03-03,"S1F09DZQ",0,33583136,256,0,2,7,405792,0,0,2,110779072,256,0,2,7,405792,0,0,2
2015-03-04,"S1F09DZQ",0,122615680,256,0,2,7,405792,0,0,2,33583136,256,0,2,7,405792,0,0,2
2015-03-05,"S1F09DZQ",0,205594168,256,0,2,7,405792,0,0,2,122615680,256,0,2,7,405792,0,0,2
2015-03-06,"S1F09DZQ",0,127361056,256,0,2,7,405792,0,0,2,205594168,256,0,2,7,405792,0,0,2
2015-03-07,"S1F09DZQ",0,205323520,256,0,2,7,405792,0,0,2,127361056,256,0,2,7,405792,0,0,2
2015-03-08,"S1F09DZQ",0,46356080,256,0,2,7,405792,0,0,2,205323520,256,0,2,7,405792,0,0,2
2015-03-09,"S1F09DZQ",0,235150688,256,0,2,7,405792,0,0,2,46356080,256,0,2,7,405792,0,0,2
2015-03-10,"S1F09DZQ",0,36137416,256,0,2,7,405792,0,0,2,235150688,256,0,2,7,405792,0,0,2
2015-03-11,"S1F09DZQ",0,171033736,256,0,2,7,405792,0,0,2,36137416,256,0,2,7,405792,0,0,2
2015-03-12,"S1F09DZQ",0,30558480,256,0,2,7,405792,0,0,2,171033736,256,0,2,7,405792,0,0,2
2015-03-13,"S1F09DZQ",0,114570992,264,0,2,7,405792,0,0,2,30558480,256,0,2,7,405792,0,0,2
2015-03-14,"S1F09DZQ",0,29026536,264,0,2,7,405792,0,0,2,114570992,264,0,2,7,405792,0,0,2
2015-03-15,"S1F09DZQ",0,230225072,264,0,2,7,405792,0,0,2,29026536,264,0,2,7,405792,0,0,2
2015-03-16,"S1F09DZQ",0,34851336,264,0,2,7,405792,0,0,2,230225072,264,0,2,7,405792,0,0,2
2015-03-17,"S1F09DZQ",0,231048144,264,0,2,7,405792,0,0,2,34851336,264,0,2,7,405792,0,0,2
2015-03-18,"S1F09DZQ",0,177304152,280,0,2,7,406184,0,0,2,231048144,264,0,2,7,405792,0,0,2
2015-03-19,"S1F09DZQ",0,190639840,296,0,2,7,407478,0,0,2,177304152,280,0,2,7,406184,0,0,2
2015-03-20,"S1F09DZQ",0,142147992,296,0,2,7,408062,0,0,2,190639840,296,0,2,7,407478,0,0,2
2015-03-21,"S1F09DZQ",0,77192248,296,0,2,7,408062,0,0,2,142147992,296,0,2,7,408062,0,0,2
2015-03-22,"S1F09DZQ",0,145693464,296,0,2,7,408062,0,0,2,77192248,296,0,2,7,408062,0,0,2
2015-03-23,"S1F09DZQ",0,202083576,296,0,2,7,408062,0,0,2,145693464,296,0,2,7,408062,0,0,2
2015-03-24,"S1F09DZQ",0,117098416,296,0,2,7,408062,0,0,2,202083576,296,0,2,7,408062,0,0,2
2015-03-25,"S1F09DZQ",0,231175792,296,0,2,7,408062,0,0,2,117098416,296,0,2,7,408062,0,0,2
2015-03-26,"S1F09DZQ",0,76390232,296,0,2,7,408062,0,0,2,231175792,296,0,2,7,408062,0,0,2
2015-03-27,"S1F09DZQ",0,173594232,296,0,2,7,408062,0,0,2,76390232,296,0,2,7,408062,0,0,2
2015-03-28,"S1F09DZQ",0,93176312,296,0,3,7,408062,0,0,2,173594232,296,0,2,7,408062,0,0,2
2015-03-29,"S1F09DZQ",0,129080776,296,0,3,7,408062,0,0,2,93176312,296,0,3,7,408062,0,0,2
2015-03-30,"S1F09DZQ",0,218915328,296,0,3,7,408062,0,0,2,129080776,296,0,3,7,408062,0,0,2
2015-03-31,"S1F09DZQ",0,164613552,296,0,3,7,408062,0,0,2,218915328,296,0,3,7,408062,0,0,2
2015-04-01,"S1F09DZQ",0,210563160,296,0,3,7,408062,0,0,2,164613552,296,0,3,7,408062,0,0,2
2015-04-02,"S1F09DZQ",0,22707408,296,0,3,7,408062,0,0,2,210563160,296,0,3,7,408062,0,0,2
2015-04-03,"S1F09DZQ",0,128643064,296,0,3,7,408062,0,0,2,22707408,296,0,3,7,408062,0,0,2
2015-04-04,"S1F09DZQ",0,233356408,296,0,3,7,408062,0,0,2,128643064,296,0,3,7,408062,0,0,2
2015-04-05,"S1F09DZQ",0,45802992,296,0,3,7,408062,0,0,2,233356408,296,0,3,7,408062,0,0,2
2015-04-06,"S1F09DZQ",0,179903824,296,0,3,7,408062,0,0,2,45802992,296,0,3,7,408062,0,0,2
2015-04-07,"S1F09DZQ",0,221835128,296,0,3,7,408062,0,0,2,179903824,296,0,3,7,408062,0,0,2
2015-04-08,"S1F09DZQ",0,19262384,296,0,3,7,408062,0,0,2,221835128,296,0,3,7,408062,0,0,2
2015-04-09,"S1F09DZQ",0,133033920,296,0,3,7,408062,0,0,2,19262384,296,0,3,7,408062,0,0,2
2015-04-10,"S1F09DZQ",0,197584504,296,0,3,7,408062,0,0,2,133033920,296,0,3,7,408062,0,0,2
2015-04-11,"S1F09DZQ",0,185403168,296,0,3,7,408062,0,0,2,197584504,296,0,3,7,408062,0,0,2
2015-04-12,"S1F09DZQ",0,233743864,296,0,3,7,408062,0,0,2,185403168,296,0,3,7,408062,0,0,2
2015-04-13,"S1F09DZQ",0,96458408,304,0,3,7,408062,0,0,2,233743864,296,0,3,7,408062,0,0,2
2015-04-14,"S1F09DZQ",0,159541384,320,0,3,7,408062,0,0,2,96458408,304,0,3,7,408062,0,0,2
2015-04-15,"S1F09DZQ",0,219079200,344,0,3,7,408062,0,0,2,159541384,320,0,3,7,408062,0,0,2
2015-04-16,"S1F09DZQ",0,55290560,344,0,3,7,408062,0,0,2,219079200,344,0,3,7,408062,0,0,2
2015-04-17,"S1F09DZQ",0,131598376,344,0,3,7,408062,0,0,2,55290560,344,0,3,7,408062,0,0,2
2015-04-18,"S1F09DZQ",0,158758560,344,0,3,7,408062,0,0,2,131598376,344,0,3,7,408062,0,0,2
2015-04-19,"S1F09DZQ",0,178320120,344,0,3,7,408062,0,0,2,158758560,344,0,3,7,408062,0,0,2
2015-04-20,"S1F09DZQ",0,52913008,344,0,3,7,408062,0,0,2,178320120,344,0,3,7,408062,0,0,2
2015-04-21,"S1F09DZQ",0,124603832,344,0,3,7,408062,0,0,2,52913008,344,0,3,7,408062,0,0,2
2015-04-22,"S1F09DZQ",0,158532048,344,0,3,7,408062,0,0,2,124603832,344,0,3,7,408062,0,0,2
2015-04-23,"S1F09DZQ",0,22713872,344,0,3,7,408062,0,0,2,158532048,344,0,3,7,408062,0,0,2
2015-04-24,"S1F09DZQ",0,35857840,344,0,3,7,408062,0,0,2,22713872,344,0,3,7,408062,0,0,2
2015-04-25,"S1F09DZQ",0,104816432,344,0,3,7,408062,0,0,2,35857840,344,0,3,7,408062,0,0,2
2015-04-26,"S1F09DZQ",0,211310096,360,0,3,7,408062,0,0,2,104816432,344,0,3,7,408062,0,0,2
2015-04-27,"S1F09DZQ",0,13358368,360,0,3,7,408062,0,0,2,211310096,360,0,3,7,408062,0,0,2
2015-04-28,"S1F09DZQ",0,45621672,368,0,3,7,408062,0,0,2,13358368,360,0,3,7,408062,0,0,2
2015-04-29,"S1F09DZQ",0,111766368,368,0,3,7,408062,0,0,2,45621672,368,0,3,7,408062,0,0,2
2015-04-30,"S1F09DZQ",0,140757128,368,0,3,7,408062,0,0,2,111766368,368,0,3,7,408062,0,0,2
2015-05-01,"S1F09DZQ",0,147530744,368,0,3,7,408062,0,0,2,140757128,368,0,3,7,408062,0,0,2
2015-05-02,"S1F09DZQ",0,200953576,368,0,3,7,408062,0,0,2,147530744,368,0,3,7,408062,0,0,2
2015-05-03,"S1F09DZQ",0,77557888,368,0,3,7,408062,0,0,2,200953576,368,0,3,7,408062,0,0,2
2015-05-04,"S1F09DZQ",0,150082400,368,0,3,7,408062,0,0,2,77557888,368,0,3,7,408062,0,0,2
2015-05-05,"S1F09DZQ",0,170455936,368,0,3,7,408062,0,0,2,150082400,368,0,3,7,408062,0,0,2
2015-05-06,"S1F09DZQ",0,62210336,368,0,3,7,408062,0,0,2,170455936,368,0,3,7,408062,0,0,2
2015-05-07,"S1F09DZQ",0,184901392,368,0,3,7,408062,0,0,2,62210336,368,0,3,7,408062,0,0,2
2015-05-08,"S1F09DZQ",0,177677536,440,0,3,7,408062,0,0,2,184901392,368,0,3,7,408062,0,0,2
2015-05-09,"S1F09DZQ",0,16428704,440,0,3,7,408062,0,0,2,177677536,440,0,3,7,408062,0,0,2
2015-05-10,"S1F09DZQ",0,87930952,448,0,3,7,408062,0,0,2,16428704,440,0,3,7,408062,0,0,2
2015-05-11,"S1F09DZQ",0,88302896,448,0,3,7,408062,0,0,2,87930952,448,0,3,7,408062,0,0,2
2015-05-12,"S1F09DZQ",0,198516656,448,0,3,7,408062,0,0,2,88302896,448,0,3,7,408062,0,0,2
2015-05-13,"S1F09DZQ",0,222349368,448,0,3,7,408062,0,0,2,198516656,448,0,3,7,408062,0,0,2
2015-05-14,"S1F09DZQ",0,221789728,448,0,3,7,408062,0,0,2,222349368,448,0,3,7,408062,0,0,2
2015-05-15,"S1F09DZQ",0,229001296,456,0,3,7,408062,0,0,2,221789728,448,0,3,7,408062,0,0,2
2015-05-16,"S1F09DZQ",0,108471208,464,0,3,7,408062,0,0,2,229001296,456,0,3,7,408062,0,0,2
2015-05-17,"S1F09DZQ",0,143138024,464,0,3,7,408062,0,0,2,108471208,464,0,3,7,408062,0,0,2
2015-05-18,"S1F09DZQ",0,200730520,464,0,3,7,408062,0,0,2,143138024,464,0,3,7,408062,0,0,2
2015-05-19,"S1F09DZQ",0,75068248,464,0,3,7,408062,0,0,2,200730520,464,0,3,7,408062,0,0,2
2015-05-20,"S1F09DZQ",0,90218792,472,0,3,7,408797,0,0,2,75068248,464,0,3,7,408062,0,0,2
2015-05-21,"S1F09DZQ",0,29264512,472,0,3,7,409722,0,0,2,90218792,472,0,3,7,408797,0,0,2
2015-05-22,"S1F09DZQ",0,59201184,488,0,3,7,409722,0,0,2,29264512,472,0,3,7,409722,0,0,2
2015-05-23,"S1F09DZQ",0,123450384,504,0,3,7,409722,0,0,2,59201184,488,0,3,7,409722,0,0,2
2015-05-24,"S1F09DZQ",0,26514656,512,0,3,7,409722,0,0,2,123450384,504,0,3,7,409722,0,0,2
2015-05-25,"S1F09DZQ",0,49438568,528,0,3,7,409722,0,0,2,26514656,512,0,3,7,409722,0,0,2
2015-05-26,"S1F09DZQ",0,99444720,528,0,3,7,409722,0,0,2,49438568,528,0,3,7,409722,0,0,2
2015-05-27,"S1F09DZQ",0,4798048,528,0,3,7,409722,0,0,2,99444720,528,0,3,7,409722,0,0,2
2015-05-28,"S1F09DZQ",0,105146176,528,0,3,7,409722,0,0,2,4798048,528,0,3,7,409722,0,0,2
2015-05-29,"S1F09DZQ",0,118276928,536,0,3,7,409722,0,0,2,105146176,528,0,3,7,409722,0,0,2
2015-05-30,"S1F09DZQ",0,591272,536,0,3,7,409722,0,0,2,118276928,536,0,3,7,409722,0,0,2
2015-05-31,"S1F09DZQ",0,46345136,536,0,3,7,409722,0,0,2,591272,536,0,3,7,409722,0,0,2
2015-06-01,"S1F09DZQ",0,58801928,536,0,3,7,409722,0,0,2,46345136,536,0,3,7,409722,0,0,2
2015-06-02,"S1F09DZQ",0,141108208,536,0,3,7,409722,0,0,2,58801928,536,0,3,7,409722,0,0,2
2015-06-03,"S1F09DZQ",0,167858712,536,0,3,7,409722,0,0,2,141108208,536,0,3,7,409722,0,0,2
2015-06-04,"S1F09DZQ",0,169023528,544,0,3,7,409722,0,0,2,167858712,536,0,3,7,409722,0,0,2
2015-06-05,"S1F09DZQ",0,200327224,544,0,3,7,409722,0,0,2,169023528,544,0,3,7,409722,0,0,2
2015-06-06,"S1F09DZQ",0,45367760,552,0,3,7,409722,0,0,2,200327224,544,0,3,7,409722,0,0,2
2015-06-07,"S1F09DZQ",0,49368384,552,0,3,7,409722,0,0,2,45367760,552,0,3,7,409722,0,0,2
2015-06-08,"S1F09DZQ",0,99795232,552,0,3,7,409722,0,0,2,49368384,552,0,3,7,409722,0,0,2
2015-06-09,"S1F09DZQ",0,186286264,552,0,3,7,409722,0,0,2,99795232,552,0,3,7,409722,0,0,2
2015-06-10,"S1F09DZQ",0,211761640,552,0,3,7,409722,0,0,2,186286264,552,0,3,7,409722,0,0,2
2015-06-11,"S1F09DZQ",0,216052048,552,0,3,7,409722,0,0,2,211761640,552,0,3,7,409722,0,0,2
2015-06-12,"S1F09DZQ",0,12365320,560,0,3,7,409722,0,0,2,216052048,552,0,3,7,409722,0,0,2
2015-06-13,"S1F09DZQ",0,83293176,568,0,3,7,409722,0,0,2,12365320,560,0,3,7,409722,0,0,2
2015-06-14,"S1F09DZQ",0,98099424,568,0,3,7,409722,0,0,2,83293176,568,0,3,7,409722,0,0,2
2015-06-15,"S1F09DZQ",0,224385112,568,0,3,7,409722,0,0,2,98099424,568,0,3,7,409722,0,0,2
2015-06-16,"S1F09DZQ",0,13292080,568,0,3,7,409722,0,0,2,224385112,568,0,3,7,409722,0,0,2
2015-06-17,"S1F09DZQ",0,78604080,568,0,3,7,409722,0,0,2,13292080,568,0,3,7,409722,0,0,2
2015-06-18,"S1F09DZQ",0,135130776,576,0,3,7,409722,0,0,2,78604080,568,0,3,7,409722,0,0,2
2015-06-19,"S1F09DZQ",0,203070144,616,0,3,7,409722,0,0,2,135130776,576,0,3,7,409722,0,0,2
2015-06-20,"S1F09DZQ",0,231794024,640,0,3,7,409722,0,0,2,203070144,616,0,3,7,409722,0,0,2
2015-06-21,"S1F09DZQ",0,54633472,648,0,3,7,409722,0,0,2,231794024,640,0,3,7,409722,0,0,2
2015-06-22,"S1F09DZQ",0,117739008,656,0,3,7,409722,0,0,2,54633472,648,0,3,7,409722,0,0,2
2015-06-23,"S1F09DZQ",0,109518688,1064,0,3,7,409722,0,0,2,117739008,656,0,3,7,409722,0,0,2
2015-06-24,"S1F09DZQ",0,173960248,1064,0,3,7,409722,0,0,2,109518688,1064,0,3,7,409722,0,0,2
2015-06-25,"S1F09DZQ",0,227243976,1072,0,3,7,409722,0,0,2,173960248,1064,0,3,7,409722,0,0,2
2015-06-26,"S1F09DZQ",0,243068936,1072,0,3,7,409722,0,0,2,227243976,1072,0,3,7,409722,0,0,2
2015-06-27,"S1F09DZQ",0,52381392,1072,0,3,7,409722,0,0,2,243068936,1072,0,3,7,409722,0,0,2
2015-06-28,"S1F09DZQ",0,148835520,1072,0,3,7,409722,0,0,2,52381392,1072,0,3,7,409722,0,0,2
2015-06-29,"S1F09DZQ",0,105738120,1096,0,3,7,409722,0,0,2,148835520,1072,0,3,7,409722,0,0,2
2015-06-30,"S1F09DZQ",0,134085688,1128,0,3,7,409722,0,0,2,105738120,1096,0,3,7,409722,0,0,2
2015-07-01,"S1F09DZQ",0,178756504,1128,0,3,7,409722,0,0,2,134085688,1128,0,3,7,409722,0,0,2
2015-07-02,"S1F09DZQ",0,227197168,1128,0,3,7,409722,0,0,2,178756504,1128,0,3,7,409722,0,0,2
2015-07-03,"S1F09DZQ",0,115078536,1128,0,3,7,409722,0,0,2,227197168,1128,0,3,7,409722,0,0,2
2015-07-04,"S1F09DZQ",0,19958336,1136,0,3,7,409722,0,0,2,115078536,1128,0,3,7,409722,0,0,2
2015-07-05,"S1F09DZQ",0,22064608,1144,0,3,7,409722,0,0,2,19958336,1136,0,3,7,409722,0,0,2
2015-07-06,"S1F09DZQ",0,43006512,1376,0,3,7,409722,0,0,2,22064608,1144,0,3,7,409722,0,0,2
2015-07-07,"S1F09DZQ",0,94109952,1776,0,3,7,409722,0,0,2,43006512,1376,0,3,7,409722,0,0,2
2015-07-08,"S1F09DZQ",0,25686528,1776,0,3,7,409722,0,0,2,94109952,1776,0,3,7,409722,0,0,2
2015-07-09,"S1F09DZQ",0,186211216,1816,0,3,7,409722,0,0,2,25686528,1776,0,3,7,409722,0,0,2
2015-07-10,"S1F09DZQ",0,156774120,1840,0,3,7,410072,0,0,2,186211216,1816,0,3,7,409722,0,0,2
2015-07-11,"S1F09DZQ",0,182148632,1848,0,3,7,410940,0,0,2,156774120,1840,0,3,7,410072,0,0,2
2015-07-12,"S1F09DZQ",0,203177400,2000,0,3,7,412285,0,0,2,182148632,1848,0,3,7,410940,0,0,2
2015-07-13,"S1F09DZQ",0,223734880,2016,0,3,7,413570,0,0,2,203177400,2000,0,3,7,412285,0,0,2
2015-07-14,"S1F09DZQ",0,226184,2016,0,3,7,414833,0,0,2,223734880,2016,0,3,7,413570,0,0,2
2015-07-15,"S1F09DZQ",0,19472584,2024,0,3,7,416005,0,0,2,226184,2016,0,3,7,414833,0,0,2
2015-07-16,"S1F09DZQ",0,39413344,2048,0,3,7,416919,0,0,2,19472584,2024,0,3,7,416005,0,0,2
2015-07-17,"S1F09DZQ",0,57504848,2144,0,3,7,417826,0,0,2,39413344,2048,0,3,7,416919,0,0,2
2015-07-18,"S1F09DZQ",1,77351504,2304,0,3,7,418563,0,0,2,57504848,2144,0,3,7,417826,0,0,2
2015-01-02,"S1F0CTDN",0,72104024,528,0,4,9,382459,32,32,3,50147888,528,0,4,9,381198,32,32,3
2015-01-03,"S1F0CTDN",0,91492168,528,0,4,9,383713,32,32,3,72104024,528,0,4,9,382459,32,32,3
2015-01-04,"S1F0CTDN",0,112311608,528,0,4,9,384948,32,32,3,91492168,528,0,4,9,383713,32,32,3
2015-01-05,"S1F0CTDN",0,134261688,528,0,4,9,386214,32,32,3,112311608,528,0,4,9,384948,32,32,3
2015-01-06,"S1F0CTDN",0,159974064,528,0,4,9,387343,32,32,3,134261688,528,0,4,9,386214,32,32,3
2015-01-07,"S1F0CTDN",1,184069720,528,0,4,9,387871,32,32,3,159974064,528,0,4,9,387343,32,32,3
2015-01-02,"S1F0DSTY",0,28803248,0,0,0,11,438000,0,0,0,8471680,0,0,0,11,436682,0,0,0
2015-01-03,"S1F0DSTY",0,51202560,0,0,0,11,439310,0,0,0,28803248,0,0,0,11,438000,0,0,0
2015-01-04,"S1F0DSTY",0,76316152,0,0,0,11,440662,0,0,0,51202560,0,0,0,11,439310,0,0,0
2015-01-05,"S1F0DSTY",0,99353248,0,0,0,11,441986,0,0,0,76316152,0,0,0,11,440662,0,0,0
2015-01-06,"S1F0DSTY",0,119690376,0,0,0,11,443304,0,0,0,99353248,0,0,0,11,441986,0,0,0
2015-01-07,"S1F0DSTY",0,142161144,0,0,0,11,444657,0,0,0,119690376,0,0,0,11,443304,0,0,0
2015-01-08,"S1F0DSTY",0,162312664,0,0,0,11,445989,0,0,0,142161144,0,0,0,11,444657,0,0,0
2015-01-09,"S1F0DSTY",0,181850592,0,0,0,11,447319,0,0,0,162312664,0,0,0,11,445989,0,0,0
2015-01-10,"S1F0DSTY",0,201346568,0,0,0,11,448661,0,0,0,181850592,0,0,0,11,447319,0,0,0
2015-01-11,"S1F0DSTY",0,223170448,0,0,0,11,450001,0,0,0,201346568,0,0,0,11,448661,0,0,0
2015-01-12,"S1F0DSTY",0,281864,0,0,0,11,451389,0,0,0,223170448,0,0,0,11,450001,0,0,0
2015-01-13,"S1F0DSTY",0,19431648,0,0,0,11,452737,0,0,0,281864,0,0,0,11,451389,0,0,0
2015-01-14,"S1F0DSTY",0,42895752,0,0,0,11,454074,0,0,0,19431648,0,0,0,11,452737,0,0,0
2015-01-15,"S1F0DSTY",0,65876832,0,0,0,11,455448,0,0,0,42895752,0,0,0,11,454074,0,0,0
2015-01-16,"S1F0DSTY",0,87484880,0,0,0,11,456774,0,0,0,65876832,0,0,0,11,455448,0,0,0
2015-01-17,"S1F0DSTY",0,46437744,0,0,0,11,456864,0,0,0,87484880,0,0,0,11,456774,0,0,0
2015-01-18,"S1F0DSTY",0,239939608,0,0,0,11,456864,0,0,0,46437744,0,0,0,11,456864,0,0,0
2015-01-19,"S1F0DSTY",0,92645000,0,0,0,11,456864,0,0,0,239939608,0,0,0,11,456864,0,0,0
2015-01-20,"S1F0DSTY",0,160411368,0,0,0,11,456864,0,0,0,92645000,0,0,0,11,456864,0,0,0
